category,probe_path,subcategory,fixation_duration,label,n,correctAns_mean,correctAns_raw,discrim_resptime_mean,discrim_resptime_raw,discrim_resptime_std,image_onset_time_mean,image_onset_time_raw,image_onset_time_std,jitter1_mean,jitter1_raw,jitter2_mean,jitter2_raw,probeFrames_raw,response.corr_mean,response.corr_raw,response.corr_std,response.keys_raw,response.rt_mean,response.rt_raw,response.rt_std,response_window_raw,visibil_resptime_mean,visibil_resptime_raw,visibil_resptime_std,visible.corr_mean,visible.corr_raw,visible.corr_std,visible.keys_raw,visible.rt_mean,visible.rt_raw,visible.rt_std,order
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/partridge_24.jpg,Birds,0,partridge,1.0,1.0,1,210.963119507,210.96311950683594,0.0,210.221588135,210.22158813476562,0.0,1.5,1.5,6.0,6.0,'3.0',0.0,0.0,0.0,'2',1.4133040905,1.413304090499878,0.0,'V_nV',212.387084961,212.3870849609375,0.0,1.0,1.0,0.0,'1',0.551419377327,0.5514193773269653,0.0,28.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/pelican_3.jpg,Birds,0,pelican,1.0,2.0,2,65.1461105347,65.14611053466797,0.0,64.3645095825,64.36450958251953,0.0,2.0,2.0,6.0,6.0,'7.0',1.0,1.0,0.0,'2',0.862097799778,0.8620977997779846,0.0,'nV_V',66.0190200806,66.0190200805664,0.0,0.0,0.0,0.0,'3',0.771748125553,0.7717481255531311,0.0,7.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/penguin_19.jpg,Birds,0,penguin,1.0,1.0,1,572.509155273,572.5091552734375,0.0,571.777648926,571.7776489257812,0.0,2.5,2.5,6.0,6.0,'2.0',0.0,0.0,0.0,'2',1.52372407913,1.52372407913208,0.0,'V_nV',574.043518066,574.0435180664062,0.0,1.0,1.0,0.0,'1',0.621573984623,0.6215739846229553,0.0,80.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/piano__20.jpg,Musical_Inst,0,piano,1.0,2.0,2,203.787506104,203.78750610351562,0.0,203.056015015,203.05601501464844,0.0,1.5,1.5,6.0,6.0,'2.0',1.0,1.0,0.0,'2',1.4333370924,1.4333370923995972,0.0,'V_nV',205.231506348,205.23150634765625,0.0,1.0,1.0,0.0,'1',0.78193372488,0.7819337248802185,0.0,27.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/pigeon_25.jpg,Birds,0,pigeon,1.0,1.0,1,267.726531982,267.7265319824219,0.0,266.944946289,266.9449462890625,0.0,3.5,3.5,6.5,6.5,'7.0',1.0,1.0,0.0,'1',0.932247579098,0.9322475790977478,0.0,'V_nV',268.669403076,268.6694030761719,0.0,0.0,0.0,0.0,'2',0.501312077045,0.5013120770454407,0.0,35.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/plane_4.jpg,Vehicles,0,plane,1.0,2.0,2,177.08946228,177.08946228027344,0.0,176.347961426,176.34796142578125,0.0,2.0,2.0,6.0,6.0,'3.0',1.0,1.0,0.0,'2',1.28301358223,1.2830135822296143,0.0,'V_nV',178.383132935,178.3831329345703,0.0,1.0,1.0,0.0,'1',0.711777687073,0.7117776870727539,0.0,23.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/pomfret_24.jpg,Marine_creatures,0,pomfret,1.0,1.0,1,399.232421875,399.232421875,0.0,398.440795898,398.4407958984375,0.0,3.0,3.0,6.0,6.0,'8.0',1.0,1.0,0.0,'1',0.731813192368,0.7318131923675537,0.0,'V_nV',399.974853516,399.974853515625,0.0,1.0,1.0,0.0,'1',0.300877332687,0.30087733268737793,0.0,55.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/pot_8.jpg,Kitchen_Uten,0,pot,1.0,2.0,2,125.336990356,125.33699035644531,0.0,124.60546875,124.60546875,0.0,2.0,2.0,6.5,6.5,'2.0',1.0,1.0,0.0,'2',1.01242315769,1.0124231576919556,0.0,'V_nV',126.360031128,126.36003112792969,0.0,0.0,0.0,0.0,'2',0.280836254358,0.2808362543582916,0.0,16.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/raven_7.jpg,Birds,0,raven,1.0,2.0,2,254.036758423,254.03675842285156,0.0,253.255157471,253.25515747070312,0.0,2.0,2.0,6.0,6.0,'7.0',1.0,1.0,0.0,'2',0.771899938583,0.771899938583374,0.0,'nV_V',254.81930542,254.81930541992188,0.0,1.0,1.0,0.0,'1',0.411123692989,0.41112369298934937,0.0,33.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/rhino_10.jpg,Animals,0,rhino,1.0,1.0,1,138.525634766,138.525634765625,0.0,137.774108887,137.77410888671875,0.0,1.5,1.5,7.5,7.5,'4.0',1.0,1.0,0.0,'1',2.94662880898,2.9466288089752197,0.0,'V_nV',141.482910156,141.48291015625,0.0,1.0,1.0,0.0,'1',1.02243995667,1.022439956665039,0.0,18.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/rocking-chair_14.jpg,Furniture,0,rocking-chair,1.0,2.0,2,586.168823242,586.1688232421875,0.0,585.417297363,585.4172973632812,0.0,2.0,2.0,6.0,6.0,'4.0',1.0,1.0,0.0,'2',1.08257853985,1.0825785398483276,0.0,'V_nV',587.262023926,587.2620239257812,0.0,1.0,1.0,0.0,'1',0.992375433445,0.9923754334449768,0.0,82.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/rooster_8.jpg,Birds,0,rooster,1.0,2.0,2,428.776641846,428.7766418457031,0.0,427.995056152,427.99505615234375,0.0,1.5,1.5,7.0,7.0,'7.0',1.0,1.0,0.0,'2',1.87429916859,1.874299168586731,0.0,'nV_V',430.661590576,430.6615905761719,0.0,1.0,1.0,0.0,'1',0.641611218452,0.6416112184524536,0.0,59.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/saucepan_26.jpg,Kitchen_Uten,0,saucepan,1.0,2.0,2,606.212463379,606.2124633789062,0.0,605.450866699,605.4508666992188,0.0,1.5,1.5,6.0,6.0,'5.0',1.0,1.0,0.0,'2',0.671529948711,0.6715299487113953,0.0,'V_nV',606.894592285,606.8945922851562,0.0,0.0,0.0,0.0,'3',0.330946296453,0.33094629645347595,0.0,85.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/saxophone_12.jpg,Musical_Inst,0,saxophone,1.0,1.0,1,99.0498123169,99.04981231689453,0.0,98.2782363892,98.27823638916016,0.0,2.0,2.0,8.0,8.0,'6.0',1.0,1.0,0.0,'1',1.50349116325,1.5034911632537842,0.0,'nV_V',100.563957214,100.56395721435547,0.0,0.0,0.0,0.0,'3',0.661659121513,0.6616591215133667,0.0,12.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Insects/scorpion_5.jpg,Insects,0,scorpion,1.0,2.0,2,547.103881836,547.1038818359375,0.0,546.312255859,546.312255859375,0.0,1.5,1.5,7.0,7.0,'8.0',1.0,1.0,0.0,'2',0.601534903049,0.601534903049469,0.0,'nV_V',547.716064453,547.716064453125,0.0,1.0,1.0,0.0,'1',0.431166231632,0.43116623163223267,0.0,76.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/seagull_15.jpg,Birds,0,seagull,1.0,2.0,2,345.235015869,345.2350158691406,0.0,344.453430176,344.45343017578125,0.0,1.5,1.5,6.5,6.5,'7.0',1.0,1.0,0.0,'2',0.671688258648,0.6716882586479187,0.0,'nV_V',345.917358398,345.9173583984375,0.0,0.0,0.0,0.0,'3',0.501301407814,0.5013014078140259,0.0,47.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/shark_4.jpg,Marine_creatures,0,shark,1.0,2.0,2,78.0441513062,78.04415130615234,0.0,77.292640686,77.29264068603516,0.0,1.5,1.5,6.0,6.0,'4.0',0.0,0.0,0.0,'1',1.13269090652,1.1326909065246582,0.0,'nV_V',79.1874771118,79.1874771118164,0.0,1.0,1.0,0.0,'1',0.381047874689,0.3810478746891022,0.0,9.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/ship_3.jpg,Vehicles,0,ship,1.0,1.0,1,319.128265381,319.1282653808594,0.0,318.346679688,318.3466796875,0.0,1.5,1.5,6.5,6.5,'7.0',1.0,1.0,0.0,'1',0.68170517683,0.6817051768302917,0.0,'nV_V',319.820587158,319.8205871582031,0.0,0.0,0.0,0.0,'3',0.300874948502,0.3008749485015869,0.0,43.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/small-saucepan_17.jpg,Kitchen_Uten,0,small-saucepan,1.0,2.0,2,443.58883667,443.5888366699219,0.0,442.797241211,442.7972412109375,0.0,3.5,3.5,7.0,7.0,'8.0',1.0,1.0,0.0,'2',1.29304325581,1.2930432558059692,0.0,'V_nV',444.89251709,444.89251708984375,0.0,0.0,0.0,0.0,'3',1.11264157295,1.1126415729522705,0.0,61.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/sofa_0.jpg,Furniture,0,sofa,1.0,2.0,2,619.781921387,619.7819213867188,0.0,619.060424805,619.0604248046875,0.0,1.5,1.5,6.5,6.5,'1.0',1.0,1.0,0.0,'2',2.37539124489,2.3753912448883057,0.0,'V_nV',622.167907715,622.1679077148438,0.0,1.0,1.0,0.0,'1',0.451053291559,0.45105329155921936,0.0,87.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/sparrow_19.jpg,Birds,0,sparrow,1.0,1.0,1,240.116500854,240.1165008544922,0.0,239.385025024,239.38502502441406,0.0,1.5,1.5,6.0,6.0,'2.0',1.0,1.0,0.0,'1',2.8865070343,2.886507034301758,0.0,'V_nV',243.013656616,243.01365661621094,0.0,1.0,1.0,0.0,'1',0.250758618116,0.2507586181163788,0.0,31.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/sperm-whale_1.jpg,Marine_creatures,0,sperm-whale,1.0,2.0,2,465.807159424,465.8071594238281,0.0,465.065643311,465.0656433105469,0.0,2.0,2.0,6.5,6.5,'3.0',0.0,0.0,0.0,'1',2.12484240532,2.124842405319214,0.0,'nV_V',467.942626953,467.942626953125,0.0,1.0,1.0,0.0,'1',0.270804613829,0.27080461382865906,0.0,64.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/table_2.jpg,Furniture,0,table,1.0,1.0,1,260.250274658,260.2502746582031,0.0,259.438598633,259.4385986328125,0.0,1.5,1.5,6.0,6.0,'10.0',1.0,1.0,0.0,'1',1.76406812668,1.7640681266784668,0.0,'nV_V',262.024963379,262.02496337890625,0.0,0.0,0.0,0.0,'3',0.711771190166,0.7117711901664734,0.0,34.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/tapir_25.jpg,Animals,0,tapir,1.0,2.0,2,405.305633545,405.3056335449219,0.0,404.483947754,404.48394775390625,0.0,1.5,1.5,6.5,6.5,'11.0',1.0,1.0,0.0,'2',1.54357993603,1.5435799360275269,0.0,'nV_V',406.859863281,406.85986328125,0.0,0.0,0.0,0.0,'3',1.15273177624,1.1527317762374878,0.0,56.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Kitchen_Uten/teapot_22.jpg,Kitchen_Uten,0,teapot,1.0,2.0,2,53.6210594177,53.62105941772461,0.0,52.8695259094,52.86952590942383,0.0,1.5,1.5,6.0,6.0,'4.0',1.0,1.0,0.0,'2',5.21155071259,5.211550712585449,0.0,'V_nV',58.8432579041,58.843257904052734,0.0,1.0,1.0,0.0,'1',1.31318259239,1.3131825923919678,0.0,6.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/tiger_26.jpg,Animals,0,tiger,1.0,1.0,1,422.242431641,422.242431640625,0.0,421.480895996,421.48089599609375,0.0,2.0,2.0,6.0,6.0,'5.0',1.0,1.0,0.0,'1',1.06252980232,1.0625298023223877,0.0,'V_nV',423.315612793,423.31561279296875,0.0,1.0,1.0,0.0,'1',0.471251159906,0.47125115990638733,0.0,58.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Birds/toucan_14.jpg,Birds,0,toucan,1.0,1.0,1,292.149627686,292.1496276855469,0.0,291.408111572,291.4081115722656,0.0,3.0,3.0,6.0,6.0,'3.0',0.0,0.0,0.0,'2',1.39325225353,1.3932522535324097,0.0,'V_nV',293.553497314,293.5534973144531,0.0,1.0,1.0,0.0,'1',0.240748792887,0.240748792886734,0.0,39.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/tractor_6.jpg,Vehicles,0,tractor,1.0,2.0,2,191.180099487,191.1800994873047,0.0,190.40852356,190.4085235595703,0.0,2.5,2.5,6.0,6.0,'6.0',1.0,1.0,0.0,'2',0.962316393852,0.9623163938522339,0.0,'V_nV',192.153076172,192.153076171875,0.0,0.0,0.0,0.0,'2',0.691726982594,0.6917269825935364,0.0,25.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/train_22.jpg,Vehicles,0,train,1.0,1.0,1,280.013214111,280.0132141113281,0.0,279.221618652,279.22161865234375,0.0,1.5,1.5,7.5,7.5,'8.0',1.0,1.0,0.0,'1',0.701770842075,0.7017708420753479,0.0,'nV_V',280.725646973,280.72564697265625,0.0,0.0,0.0,0.0,'3',0.270811766386,0.2708117663860321,0.0,37.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/trumpet_21.jpg,Musical_Inst,0,trumpet,1.0,2.0,2,339.392333984,339.392333984375,0.0,338.640777588,338.6407775878906,0.0,3.0,3.0,6.5,6.5,'4.0',1.0,1.0,0.0,'2',0.561442673206,0.5614426732063293,0.0,'V_nV',339.964385986,339.9643859863281,0.0,1.0,1.0,0.0,'1',0.280827313662,0.2808273136615753,0.0,46.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/tuba_7.jpg,Musical_Inst,0,tuba,1.0,2.0,2,147.485107422,147.485107421875,0.0,146.713546753,146.7135467529297,0.0,3.0,3.0,6.0,6.0,'6.0',1.0,1.0,0.0,'2',0.892214357853,0.8922143578529358,0.0,'V_nV',148.387969971,148.38796997070312,0.0,0.0,0.0,0.0,'3',0.862108528614,0.8621085286140442,0.0,19.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/turtle_13.jpg,Animals,0,turtle,1.0,2.0,2,540.429382324,540.4293823242188,0.0,539.657775879,539.6577758789062,0.0,1.5,1.5,7.5,7.5,'6.0',1.0,1.0,0.0,'2',0.681708395481,0.6817083954811096,0.0,'nV_V',541.121704102,541.1217041015625,0.0,1.0,1.0,0.0,'1',0.982360780239,0.9823607802391052,0.0,75.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Vehicles/van_1.jpg,Vehicles,0,van,1.0,1.0,1,161.595779419,161.5957794189453,0.0,160.864303589,160.8643035888672,0.0,1.5,1.5,6.5,6.5,'2.0',1.0,1.0,0.0,'1',2.40545248985,2.4054524898529053,0.0,'nV_V',164.011871338,164.01187133789062,0.0,1.0,1.0,0.0,'1',1.69391465187,1.6939146518707275,0.0,21.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Musical_Inst/violin_23.jpg,Musical_Inst,0,violin,1.0,1.0,1,493.377105713,493.3771057128906,0.0,492.6355896,492.6355895996094,0.0,1.5,1.5,6.0,6.0,'3.0',1.0,1.0,0.0,'1',1.60373139381,1.603731393814087,0.0,'nV_V',494.991455078,494.991455078125,0.0,1.0,1.0,0.0,'1',0.781920671463,0.7819206714630127,0.0,68.0
Nonliving_Things,../experiment_stimuli/bw_bc_bl/Nonliving_Things/Furniture/wardrobe_15.jpg,Furniture,0,wardrobe,1.0,1.0,1,669.299560547,669.299560546875,0.0,668.558044434,668.5580444335938,0.0,1.5,1.5,6.5,6.5,3,1.0,1.0,0.0,'1',1.26297557354,1.2629755735397339,0.0,'nV_V',670.573181152,670.5731811523438,0.0,0.0,0.0,0.0,'3',0.43115735054,0.43115735054016113,0.0,94.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Marine_creatures/whale_25.jpg,Marine_creatures,0,whale,1.0,2.0,2,413.012390137,413.01239013671875,0.0,412.22076416,412.22076416015625,0.0,1.5,1.5,6.0,6.0,'8.0',1.0,1.0,0.0,'2',3.71831178665,3.7183117866516113,0.0,'nV_V',416.741333008,416.7413330078125,0.0,0.0,0.0,0.0,'3',0.531378209591,0.5313782095909119,0.0,57.0
Living_Things,../experiment_stimuli/bw_bc_bl/Living_Things/Animals/zebra_21.jpg,Animals,0,zebra,1.0,1.0,1,533.87512207,533.8751220703125,0.0,533.133605957,533.1336059570312,0.0,1.5,1.5,7.5,7.5,'3.0',0.0,0.0,0.0,'2',0.992378234863,0.9923782348632812,0.0,'V_nV',534.878173828,534.878173828125,0.0,1.0,1.0,0.0,'1',0.57131165266,0.5713116526603699,0.0,74.0

extraInfo
n_square,32
expName,Expt_DEF
probeFrames,5
participant,alvaro
frameRate,99.7844686924
date,2019_may_16_1000
session,001
premask_dur,20
postmask_dur,20
