conscious_state,diff,feature_selector,p,ps_mean,ps_std,roi_name,side,t,ps_corrected
conscious,0.03170731707317073,None,2.3442324618229573e-12,9.999000099989996e-05,5.421010862427522e-20,superiorfrontal,rh,7.0582981357489665,5.626157908375097e-11
conscious,0.03559724828017512,None,3.9533453549540425e-12,9.999000099989996e-05,5.421010862427522e-20,superiorparietal,lh,6.979246675253926,9.488028851889701e-11
conscious,0.044743589743589746,None,7.506259126251746e-24,9.999000099989996e-05,5.421010862427522e-20,superiorparietal,rh,10.43935434545306,1.8015021903004189e-22
conscious,0.0534677923702314,None,7.212483981805056e-25,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,lh,10.700101043458154,1.7309961556332133e-23
conscious,0.05603502188868043,None,3.034526852316394e-29,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,rh,11.777950456969903,7.282864445559346e-28
glimpse,-0.009672403381642512,None,0.9963249312141359,0.9964783521647835,0.0006107711420753188,fusiform,lh,-2.689751770555173,1.0
glimpse,-0.0027264492753623143,None,0.7858762409730395,0.7890600939906008,0.00462193750770301,fusiform,rh,-0.7927334565611875,1.0
glimpse,-0.017527173913043478,None,0.9999999974854623,0.99999900009999,9.94887948311954e-06,inferiorparietal,lh,-5.933283417581962,1.0
glimpse,0.14681461352657005,None,4.1821856304041125e-242,9.999000099989996e-05,5.421010862427522e-20,inferiorparietal,rh,56.458717443708515,1.0037245512969869e-240
glimpse,0.16280495169082126,None,1.0405360619189922e-280,9.999000099989996e-05,5.421010862427522e-20,inferiortemporal,lh,67.06543027815191,2.4972865486055813e-279
glimpse,0.22172101449275364,None,0.0,9.999000099989996e-05,5.421010862427522e-20,inferiortemporal,rh,96.77924676250501,0.0
glimpse,-0.007189009661835743,None,0.9916369117691233,0.9913088691130887,0.0009224780747154262,lateraloccipital,lh,-2.3994170371236514,1.0
glimpse,0.03599788647342995,None,3.554425942991134e-37,9.999000099989996e-05,5.421010862427522e-20,lateraloccipital,rh,13.595181821614469,8.530622263178722e-36
glimpse,-0.01467542270531401,None,0.9999993542457719,0.9999980001999799,1.3998600139988324e-05,lingual,lh,-4.89095418688593,1.0
glimpse,0.01699275362318841,None,5.7237271877879116e-08,9.999000099989996e-05,5.421010862427522e-20,lingual,rh,5.367321588555037,1.3736945250690988e-06
glimpse,-0.01576992753623188,None,0.9999996789650019,0.99999900009999,9.94887948311954e-06,parahippocampal,lh,-5.032275662606139,1.0
glimpse,0.176850845410628,None,1.2347127409964569e-276,9.999000099989996e-05,5.421010862427522e-20,parahippocampal,rh,65.88174151626778,2.9633105783914966e-275
glimpse,0.1917949879227053,None,2.1535285596945878e-303,9.999000099989996e-05,5.421010862427522e-20,pericalcarine,lh,73.96093453720357,5.168468543267011e-302
glimpse,0.10204710144927538,None,1.757252725445206e-153,9.999000099989996e-05,5.421010862427522e-20,pericalcarine,rh,36.27297392018263,4.2174065410684945e-152
glimpse,0.016804045893719807,None,2.959390774296058e-07,0.00010198980101989797,1.3998600139986001e-05,precuneus,lh,5.048515595411992,7.10253785831054e-06
glimpse,0.024850543478260875,None,5.737345129784566e-14,9.999000099989996e-05,5.421010862427522e-20,precuneus,rh,7.600311049310106,1.3769628311482958e-12
glimpse,0.023482789855072468,None,2.132411016321055e-15,9.999000099989996e-05,5.421010862427522e-20,rostralmiddlefrontal,lh,8.056794478499679,5.117786439170532e-14
glimpse,0.02091485507246377,None,1.1408057617949807e-07,9.999000099989996e-05,5.421010862427522e-20,rostralmiddlefrontal,rh,5.235500548601554,2.7379338283079536e-06
glimpse,0.18041817632850243,None,3.16899338777e-313,9.999000099989996e-05,5.421010862427522e-20,superiorfrontal,lh,77.11968887335578,7.60558413064e-312
glimpse,0.04239432367149759,None,3.772585533688521e-42,9.999000099989996e-05,5.421010862427522e-20,superiorfrontal,rh,14.671198391060758,9.054205280852451e-41
glimpse,0.07903532608695653,None,1.1905989975181757e-120,9.999000099989996e-05,5.421010862427522e-20,superiorparietal,lh,29.808527545995684,2.857437594043622e-119
glimpse,-0.01915006038647343,None,0.9999999998495449,1.0,0.0,superiorparietal,rh,-6.406969931114616,1.0
glimpse,0.14801026570048312,None,1.6592136230599458e-239,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,lh,55.79077063547412,3.98211269534387e-238
glimpse,0.03128925120772947,None,1.0260555747745692e-21,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,rh,9.876983018386515,2.462533379458966e-20
unconscious,0.017579787234042563,None,1.1813999858798517e-07,9.999000099989996e-05,5.421010862427522e-20,fusiform,lh,5.228742588834961,2.835359966111644e-06
unconscious,-0.015065011820330963,None,0.9999973029526885,0.99999600039996,1.9593958546414043e-05,fusiform,rh,-4.5904271756579655,1.0
unconscious,-0.009791666666666664,None,0.9989518635824063,0.9988221177882213,0.0003179556255722921,inferiorparietal,lh,-3.0897529526408873,1.0
unconscious,0.030475768321513014,None,5.0149251130454574e-21,9.999000099989996e-05,5.421010862427522e-20,inferiorparietal,rh,9.690747270244708,1.2035820271309098e-19
unconscious,-0.012443853427895975,None,0.9999851695695231,0.9999880011998799,3.249290432811642e-05,inferiortemporal,lh,-4.2084673843253695,1.0
unconscious,-0.0015765366430259956,None,0.6567675982072444,0.6560263973602638,0.005260114253789492,inferiortemporal,rh,-0.40385353511378147,1.0
unconscious,0.0074660165484633665,None,0.015104665989823482,0.016013398660133987,0.0011631871670513038,lateraloccipital,lh,2.1725089835538918,0.36251198375576354
unconscious,0.005930851063829797,None,0.03667242614520964,0.037243275672432755,0.0019295456287690726,lateraloccipital,rh,1.7938333871446104,0.8801382274850313
unconscious,0.004877364066193856,None,0.06885644944306817,0.07004199580041996,0.0023795727494830493,lingual,lh,1.4863525843973857,1.0
unconscious,-4.137115839243033e-05,None,0.5046470214406304,0.5054184581541846,0.005243170849493671,lingual,rh,-0.011653490265906258,1.0
unconscious,-0.0038534278959810814,None,0.8761583300197644,0.8758104189581042,0.0033532889792200877,parahippocampal,lh,-1.1571248730986008,1.0
unconscious,0.027211879432624125,None,2.0117540917520346e-16,9.999000099989996e-05,5.421010862427522e-20,parahippocampal,rh,8.372104142372725,4.8282098202048834e-15
unconscious,0.00674497635933808,None,0.019867029602812954,0.0205009499050095,0.0014208755055847271,pericalcarine,lh,2.061008354532958,0.4768087104675109
unconscious,-0.0027201536643025916,None,0.7769656271954439,0.7789121087891211,0.004020853937293713,pericalcarine,rh,-0.762489180100461,1.0
unconscious,-0.0110579196217494,None,0.9998790141563225,0.9998360163983603,0.00012042051168742786,precuneus,lh,-3.692941495973062,1.0
unconscious,0.023160460992907805,None,1.5691321845884116e-11,9.999000099989996e-05,5.421010862427522e-20,precuneus,rh,6.767134923209071,3.765917243012188e-10
unconscious,0.04344414893617022,None,8.76879005035099e-37,9.999000099989996e-05,5.421010862427522e-20,rostralmiddlefrontal,lh,13.508549709472435,2.1045096120842374e-35
unconscious,-0.008776595744680841,None,0.9978995532964016,0.997802219778022,0.00043053330458994797,rostralmiddlefrontal,rh,-2.873712284708109,1.0
unconscious,0.015348699763593387,None,1.39872151297705e-06,0.00010098990100989895,9.94887948311789e-06,superiorfrontal,lh,4.730490345849178,3.35693163114492e-05
unconscious,0.0017700945626477652,None,0.31023061893569776,0.3113388661133887,0.003959591414575787,superiorfrontal,rh,0.4954546515449567,1.0
unconscious,-0.0011273640661938532,None,0.6252828637333538,0.6253664633536646,0.0050973975759946175,superiorparietal,lh,-0.31953259679887946,1.0
unconscious,-0.01157949172576831,None,0.9999617308021108,0.9999520047995201,7.276634496015709e-05,superiorparietal,rh,-3.9826753680019045,1.0
unconscious,0.026170212765957452,None,7.086182118353982e-14,9.999000099989996e-05,5.421010862427522e-20,ventrolateralPFC,lh,7.570299302679163,1.7006837084049556e-12
unconscious,-0.012007978723404247,None,0.9997444037260772,0.9997080291970802,0.00017242405195318943,ventrolateralPFC,rh,-3.493908894840349,1.0
